,transition_type,gene_segment,freq
98,3,"TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-2, TRBV6-3",0.0027208320924474
99,3,"TRBV6-6, TRBV6-1, TRBV6-5, TRBV6-8",-0.0010814241599433
100,3,"TRBV6-6, TRBV6-1, TRBV6-5, TRBV6-8, TRBV6-9",-0.0010814241599433
101,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-3, TRBV6-8",0.0028889847831944
102,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8",-0.0041133176286783
103,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-8, TRBV6-9",0.0006631633813025
104,3,"TRBV6-6, TRBV6-5, TRBV6-1, TRBV6-9, TRBV6-8",-0.000876368563024
105,3,"TRBV6-6, TRBV6-5, TRBV6-8, TRBV6-2, TRBV6-3",-0.0020749673497784
106,3,TRBV6-7,0.0014317233937085
107,3,"TRBV6-8, TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.0025141866170717
108,3,"TRBV6-9, TRBV6-2, TRBV6-3",-5.37050372883838e-05
109,3,"TRBV6-9, TRBV6-6, TRBV6-5",-0.0014671239731963
110,3,TRBV7-2,-1.95291044685032e-05
111,3,"TRBV7-2, TRBV7-8",-0.066178505657207
112,3,"TRBV7-2, TRBV7-8, TRBV7-1",0.0018152386856537
113,3,TRBV7-3,0.0077595697936747
114,3,"TRBV7-3, TRBV7-4",-0.0016938159161091
115,3,TRBV7-4,-0.0019699984132602
116,3,TRBV7-6,-0.0042082998224605
117,3,"TRBV7-6, TRBV27",-2.4411380585629e-06
118,3,"TRBV7-6, TRBV7-7",0.0039963227542653
119,3,"TRBV7-6, TRBV7-7, TRBV7-9",-8.304040509344203e-07
120,3,"TRBV7-6, TRBV7-9",-4.8822761171258e-06
121,3,"TRBV7-7, TRBV7-6",0.0004393236489062
122,3,TRBV7-8,2.02593603309569e-06
123,3,"TRBV7-8, TRBV7-2",-0.0260116064617421
124,3,"TRBV7-8, TRBV7-2, TRBV28",-2.4411380585629e-06
125,3,TRBV7-9,-0.0435357160366735
126,3,"TRBV7-9, TRBV7-6",-0.000212429085189
127,3,TRBV9,0.0001940142072104
0,3,TRBV1,0.0031841145278359
1,3,TRBV10-1,-0.0052362251576817
2,3,TRBV10-2,1.2707444917079028e-06
3,3,"TRBV10-2, TRBV10-1",1.2535883967858e-05
4,3,TRBV10-3,0.0373473089090482
5,3,"TRBV10-3, TRBV6-1, TRBV6-5, TRBV6-6",1.2535883967858e-05
6,3,"TRBV11-1, TRBV11-3",0.0059420090007646
7,3,TRBV11-2,-0.0053423691710475
8,3,"TRBV11-3, TRBV11-1",-0.0118184020549731
9,3,TRBV12-2,-4.76020468880162e-05
10,3,"TRBV12-3, TRBV12-4",0.0057246359074977
11,3,TRBV12-5,0.00122851662885
12,3,TRBV14,0.0026604541194752
13,3,TRBV15,0.0027041102645313
14,3,TRBV18,-0.0466978293853604
15,3,TRBV19,0.0242338666466555
16,3,"TRBV19, TRBV6-1, TRBV6-5, TRBV6-6",1.2535883967858e-05
17,3,TRBV2,0.010085122680094
18,3,"TRBV2, TRBV6-1, TRBV6-4",1.2535883967858e-05
19,3,TRBV20-1,0.0318264551856025
20,3,TRBV21-1,0.0085257735857371
21,3,TRBV23-1,-0.0014955883929876
22,3,TRBV24-1,-0.0056051719020348
23,3,TRBV25-1,-0.007138419862761
24,3,TRBV27,-0.0749621720414605
25,3,TRBV28,-0.0029591608275487
26,3,TRBV29-1,-0.0053983398118552
27,3,"TRBV3-1, TRBV3-2",0.0001028285607261
28,3,TRBV30,0.0023784505854184
29,3,TRBV4-1,-0.0069736998690943
30,3,"TRBV4-1, TRBV4-3",-0.0005530590926188
31,3,"TRBV4-2, TRBV4-3",0.0095285425600633
32,3,"TRBV4-3, TRBV4-1",0.0008649759937822
33,3,"TRBV4-3, TRBV4-1, TRBV4-2",0.0004197965146013
34,3,"TRBV4-3, TRBV4-2, TRBV4-1",-0.0264557900942415
35,3,TRBV5-1,-0.0012849181114155
36,3,TRBV5-3,-2.38010234440081e-05
37,3,TRBV5-4,-0.0043555872902534
38,3,"TRBV5-4, TRBV5-8",0.0033081647304302
39,3,TRBV5-5,-0.0004618707185222
40,3,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8",-2.38010234440081e-05
41,3,"TRBV5-5, TRBV5-3, TRBV5-6, TRBV5-8, TRBV5-2",-2.38010234440081e-05
42,3,"TRBV5-5, TRBV5-6",-0.0019197437491666
43,3,"TRBV5-5, TRBV5-8",0.0002005741434857
44,3,"TRBV5-6, TRBV5-5, TRBV5-7",1.2535883967858e-05
45,3,"TRBV5-6, TRBV5-7",-0.0009996429846483
46,3,"TRBV5-6, TRBV5-7, TRBV5-5",0.0002079572316396
47,3,"TRBV5-8, TRBV5-4",0.0004136841709392
48,3,"TRBV6-1, TRBV6-5",-0.0048190718751657
49,3,"TRBV6-1, TRBV6-5, TRBV6-6",0.0169172611950989
50,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-2, TRBV6-3",1.7618861934667608e-05
51,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3",0.000789760689975
52,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-3, TRBV6-8",-5.807919946509976e-05
53,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8",-0.0017211265939694
54,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-3",0.004551796624824
55,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV6-8, TRBV6-9",-0.0001277287677127
56,3,"TRBV6-1, TRBV6-5, TRBV6-6, TRBV7-3, TRBV7-4",1.2535883967858e-05
57,3,"TRBV6-2, TRBV6-3",-0.0092585981197191
58,3,"TRBV6-2, TRBV6-3, TRBV10-3, TRBV6-5, TRBV6-6",-2.38010234440081e-05
59,3,"TRBV6-2, TRBV6-3, TRBV6-1, TRBV6-5, TRBV6-6",0.0002310341186945
60,3,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6",3.7607651903574e-05
61,3,"TRBV6-2, TRBV6-3, TRBV6-5, TRBV6-6, TRBV6-1",-1.1265139476150098e-05
62,3,"TRBV6-3, TRBV6-2",-0.0008568368439842
63,3,"TRBV6-3, TRBV6-2, TRBV6-1",0.0077221045242005
64,3,"TRBV6-3, TRBV6-2, TRBV6-1, TRBV6-5, TRBV6-6",0.0071705256296147
65,3,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-1, TRBV6-6",0.0024821050256358
66,3,"TRBV6-3, TRBV6-2, TRBV6-5, TRBV6-6",-0.0328493003713908
67,3,TRBV6-4,0.0225131389691888
68,3,"TRBV6-4, TRBV6-1, TRBV6-5, TRBV6-6",-2.38010234440081e-05
69,3,"TRBV6-5, TRBV6-1, TRBV6-6",7.335409128330153e-05
70,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-2, TRBV6-3",1.2535883967858e-05
71,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-3, TRBV6-8",0.0064572509879384
72,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8",0.0048170271670179
73,3,"TRBV6-5, TRBV6-1, TRBV6-6, TRBV6-8, TRBV6-3",0.0021668786391703
74,3,"TRBV6-5, TRBV6-6, TRBV6-1",0.0012410525128179
75,3,"TRBV6-5, TRBV6-6, TRBV6-1, TRBV6-2, TRBV6-3",-1.1265139476150098e-05
